/////////////////// START ///////////////////
///// 2019/10/26 12:46:47 PM
///// Throt&Velo&Dist/Seen-Log(Feelr#=9len50;#recur=10;#hid=5)
0;0;-0.2046215;0
2.06;1;0.7615021;4
2.46;2;0.7615021;7
2.72;3;0.7615021;10
2.92;4;0.3434723;11
3.1;5;0.4715325;13
3.26;6;0.5037503;14
3.4;7;0.7361676;15
3.54;8;0.3992478;17
3.66;9;0.3982669;18
3.78;10;0.3937374;20
3.88;11;0.7330073;20
4;12;0.7343107;22
4.1;13;0.3979719;23
4.18;14;0.4004785;24
4.28;15;0.7371767;25
4.36;16;0.7362193;26
4.44;17;0.7353812;26
4.52;18;0.7347207;27
4.6;19;0.7347296;28
4.68;20;0.7322996;29
4.76;21;0.730478;30
4.84;22;0.7304273;30
4.9;23;0.3830976;31
4.98;24;0.3773845;32
5.04;25;0.7231982;32
5.1;26;0.3744965;33
5.18;27;0.3605075;34
5.24;28;0.7199378;34
5.3;29;0.3737058;35
5.36;30;0.7459478;35
5.42;31;0.7549628;36
5.48;32;0.3410386;36
5.54;33;0.3490499;37
5.6;34;0.6534936;37
5.66;35;0.3412412;38
5.72;36;0.3560973;38
5.78;37;0.7280242;39
5.84;38;0.3635914;39
5.9;39;0.7527676;40
5.96;40;0.388797;40
6;41;0.383316;40
6.06;42;0.7597353;41
6.12;43;0.389244;41
6.16;44;0.3416825;42
6.22;45;0.4802972;42
6.28;46;0.5113022;42
6.32;47;0.7615011;43
6.38;48;0.761499;43
6.42;49;0.580444;44
6.48;50;0.4016135;44
6.52;51;0.4103441;44
6.58;52;0.7615021;45
6.62;53;0.668165;45
6.68;54;0.3814107;45
6.72;55;0.3830615;46
6.78;56;0.688113;46
6.82;57;0.6966889;46
6.86;58;0.7031472;47
6.92;59;0.3825602;47
6.96;60;0.3842174;48
7;61;0.3856694;48
7.06;62;0.7188108;48
7.1;63;0.7187323;49
7.14;64;0.7197552;49
7.18;65;0.7204139;49
7.24;66;0.3845626;50
7.28;67;0.382638;50
7.32;68;0.3865492;50
7.36;69;0.3929777;51
7.42;70;0.7313402;51
7.46;71;0.7350006;51
7.5;72;0.7316476;52
7.54;73;0.726051;52
7.58;74;0.6877596;52
7.62;75;-0.4249254;52
7.66;76;-0.4250131;51
7.72;77;-0.4250131;50
7.76;78;-0.4250131;49
7.8;79;-0.4250131;48
7.84;80;-0.4250131;47
7.9;81;-0.1269637;46
7.94;82;0.343574;45
8;83;0.3812715;45
8.04;84;0.389593;45
8.099999;85;0.3928871;45
8.139999;86;0.3912149;45
8.179999;87;0.3856741;45
8.24;88;0.3715478;46
8.28;89;0.3586795;46
8.34;90;0.3686833;46
8.38;91;0.7093525;46
8.44;92;0.7586538;47
8.48;93;0.7604262;47
8.52;94;0.7602482;48
8.58;95;0.7537341;49
8.62;96;0.7163759;49
8.66;97;0.6311205;50
8.7;98;0.5472685;50
8.74;99;0.486331;50
8.8;100;0.4438987;51
8.84;101;0.4496194;51
8.88;102;0.4720596;51
8.92;103;0.5035595;51
8.96;104;0.5373062;52
9.02;105;0.5935615;52
9.059999;106;0.6218922;52
9.099999;107;0.6478287;53
9.139999;108;0.6736588;53
9.179999;109;0.6991995;53
9.22;110;0.721102;54
9.26;111;0.7345629;54
9.3;112;0.7399423;55
9.34;113;0.7418644;55
9.38;114;0.7421082;55
9.42;115;0.7418065;55
9.46;116;0.7416729;56
9.5;117;0.7419311;56
9.54;118;0.7422594;56
9.58;119;0.7431604;57
9.62;120;0.7438704;57
9.66;121;0.7448888;57
9.7;122;0.7576642;58
9.74;123;0.7430798;58
9.78;124;0.7355087;58
9.82;125;0.7294806;59
9.84;126;0.6373958;59
9.88;127;0.6315838;59
9.92;128;0.6162492;60
9.96;129;0.5923001;60
10;130;0.5604332;61
10.04;131;0.5262351;61
10.06;132;0.7342936;61
10.1;133;0.7392987;61
10.14;134;0.7423289;62
10.18;135;0.7438264;62
10.22;136;0.7448088;62
10.24;137;0.4753883;63
10.28;138;0.4879377;63
10.32;139;0.5027741;63
10.36;140;0.519214;64
10.38;141;0.7446863;64
10.42;142;0.7439154;64
10.46;143;0.7422135;64
10.5;144;0.739333;65
10.52;145;0.5897376;65
10.56;146;0.603757;65
10.6;147;0.609003;66
10.62;148;0.7322447;66
10.66;149;0.72997;66
10.7;150;0.729703;66
10.72;151;0.5962183;67
10.76;152;0.5827097;67
10.8;153;0.5610366;67
10.82;154;0.7322359;68
10.86;155;0.7355735;68
10.9;156;0.7380338;68
10.92;157;0.481277;68
10.96;158;0.4609255;69
11;159;0.3974893;69
11.02;160;0.7318963;69
11.06;161;0.7286152;69
11.08;162;0.3863237;69
11.12;163;0.3880202;70
11.16;164;0.3944847;70
11.18;165;0.7501834;70
11.22;166;0.7462502;70
11.24;167;0.4554419;70
11.28;168;0.4674039;71
11.3;169;0.7455324;71
11.34;170;0.7452649;71
11.38;171;0.7448353;71
11.4;172;0.4972714;71
11.44;173;0.5053768;72
11.46;174;0.7440434;72
11.5;175;0.7446254;72
11.52;176;0.5275215;72
11.56;177;0.5448096;72
11.58;178;0.7430901;73
11.62;179;0.7409736;73
11.64;180;0.5650148;73
11.68;181;0.5676367;73
11.72;182;0.5659493;74
11.74;183;0.7379538;74
11.78;184;0.7374978;74
11.8;185;0.5551423;74
11.84;186;0.5478123;75
11.86;187;0.7390769;75
11.88;188;0.5420116;75
11.92;189;0.5333861;75
11.94;190;0.7407997;75
11.98;191;0.7414697;76
12;192;0.5324847;76
12.04;193;0.5394986;76
12.06;194;0.7426121;76
12.1;195;0.7413771;76
12.12;196;0.5634449;77
12.16;197;0.5832688;77
12.18;198;0.7399818;77
12.22;199;0.7377436;77
12.24;200;0.6234967;77
12.26;201;0.7344489;78
12.3;202;0.7309572;78
12.32;203;0.6617958;78
12.36;204;0.6805303;78
12.38;205;0.7248332;79
12.42;206;0.725376;79
12.44;207;0.7129495;79
12.46;208;0.7250559;79
12.5;209;0.7298289;79
12.52;210;0.7317512;80
12.56;211;0.7383333;80
12.58;212;0.7404974;80
12.6;213;0.7428282;80
12.64;214;0.7480934;81
12.66;215;0.7500757;81
12.68;216;0.7511914;81
12.72;217;0.7549134;81
12.74;218;0.7562785;81
12.78;219;0.7582002;82
12.8;220;0.759481;82
12.82;221;0.7615021;82
12.86;222;0.7615021;82
12.88;223;0.761502;82
12.9;224;0.761502;83
12.94;225;0.7615013;83
12.96;226;0.7615005;83
12.98;227;0.7614988;83
13.02;228;0.7614872;84
13.04;229;0.7614707;84
13.06;230;0.7614399;84
13.1;231;0.7612316;84
13.12;232;0.7609438;84
13.14;233;0.7602931;84
13.18;234;0.7561289;85
13.2;235;0.749659;85
13.22;236;0.7388682;85
